date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax,total_tax
2014-01-06,325.45,313.66,400000,0,0.0,400000.0,0,0,0
2014-01-08,317.95,311.6,400000,0,0.0,400000.0,0,0,0
2014-01-09,317.2,311.61,400000,0,0.0,400000.0,0,0,0
2014-01-10,314.43,304.41,400000,0,0.0,400000.0,0,0,0
2014-01-13,323.3,311.1,400000,0,0.0,400000.0,0,0,0
2014-01-14,315.9,309.27,400000,0,0.0,400000.0,0,0,0
2014-01-15,321.58,312.1,400000,0,0.0,400000.0,0,0,0
2014-01-16,319.5,310.85,400000,0,0.0,400000.0,0,0,0
2014-01-17,316.16,310.41,400000,0,0.0,400000.0,0,0,0
2014-01-20,313.28,305.72,400000,0,0.0,400000.0,0,0,0
2014-01-21,315.39,312.11,400000,0,0.0,400000.0,0,0,0
2014-01-22,312.4,306.23,400000,0,0.0,400000.0,0,0,0
2014-01-23,308.68,306.12,400000,0,0.0,400000.0,0,0,0
2014-01-24,308.99,301.4,400000,0,0.0,400000.0,0,0,0
2014-01-27,305.84,297.16,400000,0,0.0,400000.0,0,0,0
2014-01-28,304.3,297.38,400000,0,0.0,400000.0,0,0,0
2014-01-29,304.21,291.2,400000,0,0.0,400000.0,0,0,0
2014-01-30,295.8,289.1,400000,0,0.0,400000.0,0,0,0
2014-01-31,297.18,285.55,400000,0,0.0,400000.0,0,0,0
2014-02-03,291.2,285.55,400000,0,0.0,400000.0,0,0,0
2014-02-04,302.48,286.06,400000,0,0.0,400000.0,0,0,0
2014-02-05,302.48,294.0,400000,0,0.0,400000.0,0,0,0
2014-02-06,304.0,295.7,400000,0,0.0,400000.0,0,0,0
2014-02-07,301.73,297.41,400000,0,0.0,400000.0,0,0,0
2014-02-10,303.72,298.68,400000,0,0.0,400000.0,0,0,0
2014-02-11,305.2,299.5,400000,0,0.0,400000.0,0,0,0
2014-02-12,305.88,301.5,400000,0,0.0,400000.0,0,0,0
2014-02-13,302.12,294.07,400000,0,0.0,400000.0,0,0,0
2014-02-14,298.36,295.3,400000,0,0.0,400000.0,0,0,0
2014-02-17,300.04,296.68,400000,0,0.0,400000.0,0,0,0
2014-02-18,299.4,293.51,400000,0,0.0,400000.0,0,0,0
2014-02-19,296.32,287.01,400000,0,0.0,400000.0,0,0,0
2014-02-20,285.44,281.29,400000,0,0.0,400000.0,0,0,0
2014-02-21,288.89,283.5,400000,0,0.0,400000.0,0,0,0
2014-02-24,288.1,283.03,400000,0,0.0,400000.0,0,0,0
2014-02-25,287.0,279.03,400000,0,0.0,400000.0,0,0,0
2014-02-26,283.18,275.7,400000,0,0.0,400000.0,0,0,0
2014-02-27,279.55,263.2,400000,0,0.0,400000.0,0,0,0
2014-02-28,277.0,267.37,400000,0,0.0,400000.0,0,0,0
2014-03-03,264.0,228.12,400000,0,0.0,400000.0,0,0,0
2014-03-04,258.39,243.99,400000,0,0.0,400000.0,0,0,0
2014-03-05,258.23,249.0,400000,0,0.0,400000.0,0,0,0
2014-03-06,264.47,250.0,400000,0,0.0,400000.0,0,0,0
2014-03-07,260.25,252.22,400000,0,0.0,400000.0,0,0,0
2014-03-11,252.8,246.5,400000,0,0.0,400000.0,0,0,0
2014-03-12,244.05,233.0,400000,0,0.0,400000.0,0,0,0
2014-03-13,240.29,235.01,400000,0,0.0,400000.0,0,0,0
2014-03-14,236.0,226.43,400000,0,0.0,400000.0,0,0,0
2014-03-17,248.75,234.01,400000,0,0.0,400000.0,0,0,0
2014-03-18,262.45,242.11,400000,0,0.0,400000.0,0,0,0
2014-03-19,263.98,251.0,400000,0,0.0,400000.0,0,0,0
2014-03-20,261.45,252.5,400000,0,0.0,400000.0,0,0,0
2014-03-21,259.23,251.12,400000,0,0.0,400000.0,0,0,0
2014-03-24,263.98,257.25,400000,0,0.0,400000.0,0,0,0
2014-03-25,268.95,252.61,400000,0,0.0,400000.0,0,0,0
2014-03-26,273.0,265.5,400000,0,0.0,400000.0,0,0,0
2014-03-27,273.52,262.53,400000,0,0.0,400000.0,0,0,0
2014-03-28,273.0,265.01,400000,0,0.0,400000.0,0,0,0
2014-03-31,276.2,269.3,400000,0,0.0,400000.0,0,0,0
2014-04-01,273.47,266.01,400000,0,0.0,400000.0,0,0,0
2014-04-02,276.03,267.5,400000,0,0.0,400000.0,0,0,0
2014-04-03,272.6,267.02,400000,0,0.0,400000.0,0,0,0
2014-04-04,269.67,264.12,400000,0,0.0,400000.0,0,0,0
2014-04-07,267.0,256.5,400000,0,0.0,400000.0,0,0,0
2014-04-08,260.0,254.12,400000,0,0.0,400000.0,0,0,0
2014-04-09,258.45,250.12,400000,0,0.0,400000.0,0,0,0
2014-04-10,256.45,250.2,400000,0,0.0,400000.0,0,0,0
2014-04-11,256.53,246.63,400000,0,0.0,400000.0,0,0,0
2014-04-14,249.99,245.61,400000,0,0.0,400000.0,0,0,0
2014-04-15,248.0,236.9,400000,0,0.0,400000.0,0,0,0
2014-04-16,243.4,237.0,400000,0,0.0,400000.0,0,0,0
2014-04-17,249.66,243.08,400000,0,0.0,400000.0,0,0,0
2014-04-18,259.11,253.34,400000,0,0.0,400000.0,0,0,0
2014-04-21,258.4,253.81,400000,0,0.0,400000.0,0,0,0
2014-04-22,260.0,253.02,400000,0,0.0,400000.0,0,0,0
2014-04-23,259.51,255.88,400000,0,0.0,400000.0,0,0,0
2014-04-24,259.28,250.7,400000,0,0.0,400000.0,0,0,0
2014-04-25,273.99,249.12,400000,0,0.0,400000.0,0,0,0
2014-04-28,254.54,245.88,400000,0,0.0,400000.0,0,0,0
2014-04-29,259.5,253.81,400000,0,0.0,400000.0,0,0,0
2014-04-30,259.29,254.26,400000,0,0.0,400000.0,0,0,0
2014-05-02,260.9,254.73,400000,0,0.0,400000.0,0,0,0
2014-05-05,259.33,253.67,400000,0,0.0,400000.0,0,0,0
2014-05-06,258.9,255.0,400000,0,0.0,400000.0,0,0,0
2014-05-07,269.0,256.11,400000,0,0.0,400000.0,0,0,0
2014-05-08,272.8,267.0,400000,0,0.0,400000.0,0,0,0
2014-05-12,270.39,265.12,400000,0,0.0,400000.0,0,0,0
2014-05-13,272.8,264.82,400000,0,0.0,400000.0,0,0,0
2014-05-14,272.4,266.0,400000,0,0.0,400000.0,0,0,0
2014-05-15,271.2,266.57,400000,0,0.0,400000.0,0,0,0
2014-05-16,268.84,266.07,400000,0,0.0,400000.0,0,0,0
2014-05-19,271.5,267.52,400000,0,0.0,400000.0,0,0,0
2014-05-20,275.95,269.0,400000,0,0.0,400000.0,0,0,0
2014-05-21,277.3,272.5,400000,0,0.0,400000.0,0,0,0
2014-05-22,278.0,275.0,400000,0,0.0,400000.0,0,0,0
2014-05-23,281.0,275.75,400000,0,0.0,400000.0,0,0,0
2014-05-26,283.7,280.01,400000,0,0.0,400000.0,0,0,0
2014-05-27,281.8,271.1,400000,0,0.0,400000.0,0,0,0
2014-05-28,280.88,273.11,400000,0,0.0,400000.0,0,0,0
2014-05-29,286.39,279.66,400000,0,0.0,400000.0,0,0,0
2014-05-30,286.64,282.22,400000,0,0.0,400000.0,0,0,0
2014-06-02,291.37,285.39,400000,0,0.0,400000.0,0,0,0
2014-06-03,290.24,284.01,400000,0,0.0,400000.0,0,0,0
2014-06-04,290.78,286.73,400000,0,0.0,400000.0,0,0,0
2014-06-05,299.75,288.41,400000,0,0.0,400000.0,0,0,0
2014-06-06,305.39,292.07,400000,0,0.0,400000.0,0,0,0
2014-06-09,308.78,297.55,400000,0,0.0,400000.0,0,0,0
2014-06-10,302.64,294.6,400000,0,0.0,400000.0,0,0,0
2014-06-11,301.2,293.11,400000,0,0.0,400000.0,0,0,0
2014-06-16,307.5,296.34,400000,0,0.0,400000.0,0,0,0
2014-06-17,308.29,300.11,400000,0,0.0,400000.0,0,0,0
2014-06-18,304.95,298.6,400000,0,0.0,400000.0,0,0,0
2014-06-19,308.0,303.12,400000,0,0.0,400000.0,0,0,0
2014-06-20,308.0,304.63,400000,0,0.0,400000.0,0,0,0
2014-06-23,311.69,304.7,400000,0,0.0,400000.0,0,0,0
2014-06-24,316.0,305.63,400000,0,0.0,400000.0,0,0,0
2014-06-25,315.75,302.57,400000,0,0.0,400000.0,0,0,0
2014-06-26,304.87,295.03,400000,0,0.0,400000.0,0,0,0
2014-06-27,305.99,297.12,400000,0,0.0,400000.0,0,0,0
2014-06-30,305.6,298.1,400000,0,0.0,400000.0,0,0,0
2014-07-01,307.92,297.7,400000,0,0.0,400000.0,0,0,0
2014-07-02,317.83,307.2,400000,0,0.0,400000.0,0,0,0
2014-07-03,324.48,314.14,400000,0,0.0,400000.0,0,0,0
2014-07-04,312.19,297.5,400000,0,0.0,400000.0,0,0,0
2014-07-07,306.5,298.52,400000,0,0.0,400000.0,0,0,0
2014-07-08,308.78,295.13,400000,0,0.0,400000.0,0,0,0
2014-07-09,297.0,290.23,400000,0,0.0,400000.0,0,0,0
2014-07-10,299.9,287.76,400000,0,0.0,400000.0,0,0,0
2014-07-11,297.75,290.41,400000,0,0.0,400000.0,0,0,0
2014-07-14,299.75,296.61,400000,0,0.0,400000.0,0,0,0
2014-07-15,301.98,292.61,400000,0,0.0,400000.0,0,0,0
2014-07-16,301.17,295.35,400000,0,0.0,400000.0,0,0,0
2014-07-17,298.15,285.64,400000,0,0.0,400000.0,0,0,0
2014-07-18,288.99,278.21,400000,0,0.0,400000.0,0,0,0
2014-07-21,286.76,273.02,400000,0,0.0,400000.0,0,0,0
2014-07-22,280.0,270.26,400000,0,0.0,400000.0,0,0,0
2014-07-23,279.75,268.88,400000,0,0.0,400000.0,0,0,0
2014-07-24,275.0,270.19,400000,0,0.0,400000.0,0,0,0
2014-07-25,272.9,265.6,400000,0,0.0,400000.0,0,0,0
2014-07-28,265.95,257.3,400000,0,0.0,400000.0,0,0,0
2014-07-29,272.43,259.34,400000,0,0.0,400000.0,0,0,0
2014-07-30,278.3,266.66,400000,0,0.0,400000.0,0,0,0
2014-07-31,279.45,272.51,400000,0,0.0,400000.0,0,0,0
2014-08-01,279.65,274.32,400000,0,0.0,400000.0,0,0,0
2014-08-04,284.7,277.2,400000,0,0.0,400000.0,0,0,0
2014-08-05,283.82,272.3,400000,0,0.0,400000.0,0,0,0
2014-08-06,275.75,267.53,400000,0,0.0,400000.0,0,0,0
2014-08-07,268.94,261.7,400000,0,0.0,400000.0,0,0,0
2014-08-08,277.3,266.09,400000,0,0.0,400000.0,0,0,0
2014-08-11,281.78,275.72,400000,0,0.0,400000.0,0,0,0
2014-08-12,282.53,275.0,400000,0,0.0,400000.0,0,0,0
2014-08-13,289.32,280.2,400000,0,0.0,400000.0,0,0,0
2014-08-14,295.44,285.51,400000,0,0.0,400000.0,0,0,0
2014-08-15,299.66,291.28,400000,0,0.0,400000.0,0,0,0
2014-08-18,298.95,291.77,400000,0,0.0,400000.0,0,0,0
2014-08-19,295.97,286.5,400000,0,0.0,400000.0,0,0,0
2014-08-20,292.6,286.27,400000,0,0.0,400000.0,0,0,0
2014-08-21,299.99,291.29,400000,0,0.0,400000.0,0,0,0
2014-08-22,298.52,287.51,400000,0,0.0,400000.0,0,0,0
2014-08-25,296.61,291.53,400000,0,0.0,400000.0,0,0,0
2014-08-26,296.99,292.2,400000,0,0.0,400000.0,0,0,0
2014-08-27,299.39,293.4,400000,0,0.0,400000.0,0,0,0
2014-08-28,299.5,288.0,400000,0,0.0,400000.0,0,0,0
2014-08-29,297.0,281.1,400000,0,0.0,400000.0,0,0,0
2014-09-01,288.0,276.08,400000,0,0.0,400000.0,0,0,0
2014-09-02,282.6,275.56,400000,0,0.0,400000.0,0,0,0
2014-09-03,293.67,280.32,400000,0,0.0,400000.0,0,0,0
2014-09-04,293.5,286.24,400000,0,0.0,400000.0,0,0,0
2014-09-05,303.2,287.51,400000,0,0.0,400000.0,0,0,0
2014-09-08,306.5,295.78,400000,0,0.0,400000.0,0,0,0
2014-09-09,303.98,295.01,400000,0,0.0,400000.0,0,0,0
2014-09-10,298.2,292.56,400000,0,0.0,400000.0,0,0,0
2014-09-11,297.22,292.5,400000,0,0.0,400000.0,0,0,0
2014-09-12,296.63,290.56,400000,0,0.0,400000.0,0,0,0
2014-09-15,299.5,287.67,400000,0,0.0,400000.0,0,0,0
2014-09-16,296.0,288.5,400000,0,0.0,400000.0,0,0,0
2014-09-17,284.99,263.01,400000,0,0.0,400000.0,0,0,0
2014-09-18,283.0,273.5,400000,0,0.0,400000.0,0,0,0
2014-09-19,284.0,272.7,400000,0,0.0,400000.0,0,0,0
2014-10-03,254.0,235.0,400000,0,0.0,400000.0,0,0,0
2014-10-06,253.35,248.7,400000,0,0.0,400000.0,0,0,0
2014-10-07,252.99,244.8,400000,0,0.0,400000.0,0,0,0
2014-10-08,246.32,240.6,400000,0,0.0,400000.0,0,0,0
2014-10-09,245.87,230.33,400000,0,0.0,400000.0,0,0,0
2014-10-10,229.99,224.53,400000,0,0.0,400000.0,0,0,0
2014-10-13,223.71,214.25,175.11,1859,410839.0,411014.11,139.89,0,0
2014-10-14,225.26,219.13,175.11,1859,411675.55,411850.66,139.89,0,0
2014-10-15,222.99,217.25,175.11,1859,409165.9,409341.01,139.89,0,0
2014-10-16,224.07,215.0,175.11,1859,408608.2,408783.31,139.89,0,0
2014-10-17,228.38,219.1,175.11,1859,424130.85,424305.96,139.89,0,0
2014-10-20,232.7,224.51,175.11,1859,423517.38,423692.49,139.89,0,0
2014-10-21,230.32,224.65,175.11,1859,424781.5,424956.61,139.89,0,0
2014-10-22,236.02,228.52,175.11,1859,436121.4,436296.51,139.89,0,0
2014-10-23,233.95,225.07,175.11,1859,431250.82,431425.93,139.89,0,0
2014-10-24,231.49,226.5,175.11,1859,427570.0,427745.11,139.89,0,0
2014-10-27,234.98,231.19,175.11,1859,435545.11,435720.22,139.89,0,0
2014-10-28,241.64,233.8,175.11,1859,442442.0,442617.11,139.89,0,0
2014-10-29,242.49,236.0,175.11,1859,445230.5,445405.61,139.89,0,0
2014-10-30,254.99,237.6,175.11,1859,460195.45,460370.56,139.89,0,0
2014-10-31,256.7,249.39,175.11,1859,474045.0,474220.11,139.89,0,0
2014-11-03,257.0,252.16,175.11,1859,475736.69,475911.8,139.89,0,0
2014-11-05,258.89,251.0,175.11,1859,478785.45,478960.56,139.89,0,0
2014-11-06,262.28,257.0,175.11,1859,478859.81,479034.92,139.89,0,0
2014-11-07,259.17,251.54,175.11,1859,474974.5,475149.61,139.89,0,0
2014-11-10,260.27,255.0,175.11,1859,480551.5,480726.61,139.89,0,0
2014-11-11,264.89,258.01,175.11,1859,484938.74,485113.85,139.89,0,0
2014-11-12,263.45,258.0,175.11,1859,487095.18,487270.29,139.89,0,0
2014-11-13,264.46,255.5,175.11,1859,475904.0,476079.11,139.89,0,0
2014-11-14,257.0,250.15,175.11,1859,471256.5,471431.61,139.89,0,0
2014-11-17,254.67,251.49,175.11,1859,473115.5,473290.61,139.89,0,0
2014-11-18,259.16,251.5,175.11,1859,478506.6,478681.71,139.89,0,0
2014-11-19,259.5,254.3,175.11,1859,473989.23,474164.34,139.89,0,0
2014-11-20,260.3,256.15,175.11,1859,479993.8,480168.91,139.89,0,0
2014-11-21,259.3,256.07,175.11,1859,480923.3,481098.41,139.89,0,0
2014-11-24,260.13,254.75,175.11,1859,474602.7,474777.81,139.89,0,0
2014-11-25,259.9,254.33,175.11,1859,480923.3,481098.41,139.89,0,0
2014-11-26,260.0,257.01,175.11,1859,483340.0,483515.11,139.89,0,0
2014-11-27,260.45,255.02,175.11,1859,477763.0,477938.11,139.89,0,0
2014-11-28,257.0,241.02,175.11,1859,466609.0,466784.11,139.89,0,0
2014-12-01,253.9,248.55,175.11,1859,466609.0,466784.11,139.89,0,0
2014-12-02,255.0,244.0,175.11,1859,470234.05,470409.16,139.89,0,0
2014-12-03,254.95,244.2,175.11,1859,461961.5,462136.61,139.89,0,0
2014-12-04,252.45,233.3,175.11,1859,443371.5,443546.61,139.89,0,0
2014-12-05,238.5,221.1,175.11,1859,413627.5,413802.61,139.89,0,0
2014-12-08,225.45,204.1,175.11,1859,394108.0,394283.11,139.89,0,0
2014-12-09,210.1,196.25,175.11,1859,381838.6,382013.71,139.89,0,0
2014-12-10,207.5,201.05,175.11,1859,380165.5,380340.61,139.89,0,0
2014-12-11,209.75,197.25,175.11,1859,370777.55,370952.66,139.89,0,0
2014-12-12,201.0,190.0,175.11,1859,365293.5,365468.61,139.89,0,0
2014-12-15,198.95,171.05,175.11,1859,328857.1,329032.21,139.89,0,0
2014-12-16,183.7,154.1,175.11,1859,319748.0,319923.11,139.89,0,0
2014-12-17,179.0,154.2,175.11,1859,294651.5,294826.61,139.89,0,0
2014-12-18,213.85,167.5,175.11,1859,369011.5,369186.61,139.89,0,0
2014-12-19,208.0,190.05,175.11,1859,356928.0,357103.11,139.89,0,0
2014-12-22,198.0,185.55,175.11,1859,347633.0,347808.11,139.89,0,0
2014-12-23,192.95,170.4,175.11,1859,328950.05,329125.16,139.89,0,0
2014-12-24,186.6,171.05,175.11,1859,321421.1,321596.21,139.89,0,0
2014-12-25,179.9,171.0,175.11,1859,325325.0,325500.11,139.89,0,0
2014-12-26,177.85,173.0,175.11,1859,323466.0,323641.11,139.89,0,0
2014-12-29,185.45,174.0,175.11,1859,334155.25,334330.36,139.89,0,0
2014-12-30,178.85,168.8,175.11,1859,314263.95,314439.06,139.89,0,0
2015-01-05,174.9,168.15,175.11,1859,324767.3,324942.41,139.89,0,0
2015-01-06,182.65,172.75,175.11,1859,334434.1,334609.21,139.89,0,0
2015-01-08,190.2,182.05,175.11,1859,353302.95,353478.06,139.89,0,0
2015-01-09,196.0,182.0,175.11,1859,362505.0,362680.11,139.89,0,0
2015-01-12,194.55,187.5,175.11,1859,358787.0,358962.11,139.89,0,0
2015-01-13,204.7,190.7,175.11,1859,380165.5,380340.61,139.89,0,0
2015-01-14,211.1,200.2,175.11,1859,390761.8,390936.91,139.89,0,0
2015-01-15,219.75,210.35,175.11,1859,402473.5,402648.61,139.89,0,0
2015-01-16,217.05,210.4,175.11,1859,401172.2,401347.31,139.89,0,0
2015-01-19,219.85,212.0,175.11,1859,399685.0,399860.11,139.89,0,0
2015-01-20,218.2,213.35,175.11,1859,398104.85,398279.96,139.89,0,0
2015-01-21,224.3,213.25,175.11,1859,414464.05,414639.16,139.89,0,0
2015-01-22,229.8,223.0,175.11,1859,421993.0,422168.11,139.89,0,0
2015-01-23,238.5,227.5,175.11,1859,423852.0,424027.11,139.89,0,0
2015-01-26,229.0,213.1,175.11,1859,398290.75,398465.86,139.89,0,0
2015-01-27,219.8,202.0,175.11,1859,400707.45,400882.56,139.89,0,0
2015-01-28,220.95,211.1,175.11,1859,397826.0,398001.11,139.89,0,0
2015-01-29,222.7,210.6,175.11,1859,408143.45,408318.56,139.89,0,0
2015-01-30,227.0,215.5,175.11,1859,404983.15,405158.26,139.89,0,0
2015-02-02,227.3,215.35,175.11,1859,422550.7,422725.81,139.89,0,0
2015-02-03,236.4,225.35,175.11,1859,433239.95,433415.06,139.89,0,0
